,Unnamed: 0,season_id,player_id,goals,assists,ppg,yellow_cards,second_yellow_cards,red_cards,player_name,date_of_birth,height,foot,position,mk_value,agent,apprance,score,goals_conceded,clean_sheets
73,73.0,2021,266302,31.42857142857143,52.38095238095238,0.0,30.0,25.0,50.0,Sergej Milinkovic-Savic,27-Feb-95,1.91,right,Central Midfield,22000000.0,Mateja Kezman ,100.0,73.75376542610049,,
74,74.0,2021,266302,31.42857142857143,52.38095238095238,0.0,30.0,25.0,50.0,Sergej Milinkovic-Savic,27-Feb-95,1.91,right,Central Midfield,9000000.0,Mateja Kezman ,100.0,73.75376542610049,,
75,75.0,2021,266302,31.42857142857143,52.38095238095238,0.0,30.0,25.0,50.0,Sergej Milinkovic-Savic,27-Feb-95,1.91,right,Central Midfield,64000000.0,Mateja Kezman ,100.0,73.75376542610049,,
76,76.0,2021,266302,31.42857142857143,52.38095238095238,0.0,30.0,25.0,50.0,Sergej Milinkovic-Savic,27-Feb-95,1.91,right,Central Midfield,70000000.0,Mateja Kezman ,100.0,73.75376542610049,,
77,77.0,2021,266302,31.42857142857143,52.38095238095238,0.0,30.0,25.0,50.0,Sergej Milinkovic-Savic,27-Feb-95,1.91,right,Central Midfield,70000000.0,Mateja Kezman ,100.0,73.75376542610049,,
78,78.0,2021,451276,17.142857142857142,38.095238095238095,52.66666666666667,33.333333333333336,12.5,0.0,Dominik Szoboszlai,25-Oct-00,1.87,right,Attacking Midfield,25000000.0,EM Sports Consulting ,91.17647058823528,72.36511629236284,,
79,79.0,2021,451276,17.142857142857142,38.095238095238095,52.66666666666667,33.333333333333336,12.5,0.0,Dominik Szoboszlai,25-Oct-00,1.87,right,Attacking Midfield,28000000.0,EM Sports Consulting ,91.17647058823528,72.36511629236284,,
80,80.0,2021,181579,28.571428571428573,23.80952380952381,33.333333333333336,3.333333333333333,18.75,0.0,James Ward-Prowse,1-Nov-94,1.77,right,Central Midfield,15000000.0,CAA Stellar ,100.0,71.27101350694784,,
81,81.0,2021,181579,28.571428571428573,23.80952380952381,33.333333333333336,3.333333333333333,18.75,0.0,James Ward-Prowse,1-Nov-94,1.77,right,Central Midfield,11000000.0,CAA Stellar ,100.0,71.27101350694784,,
82,82.0,2021,181579,28.571428571428573,23.80952380952381,33.333333333333336,3.333333333333333,18.75,0.0,James Ward-Prowse,1-Nov-94,1.77,right,Central Midfield,30000000.0,CAA Stellar ,100.0,71.27101350694784,,
83,83.0,2021,181579,28.571428571428573,23.80952380952381,33.333333333333336,3.333333333333333,18.75,0.0,James Ward-Prowse,1-Nov-94,1.77,right,Central Midfield,14500000.0,CAA Stellar ,100.0,71.27101350694784,,
84,84.0,2021,181579,28.571428571428573,23.80952380952381,33.333333333333336,3.333333333333333,18.75,0.0,James Ward-Prowse,1-Nov-94,1.77,right,Central Midfield,18000000.0,CAA Stellar ,100.0,71.27101350694784,,
